,player_id,name,season,round,team_rank,opponent_team_rank,team_pot,opp_pot,concede_pot,opp_concede_pot,prev_points,form_points,total_points,long_form,ict_form
5357,367,Carroll,2017/2018,9,15,14,0.8,1.2,1.8,1.6,8.0,4.0,2,3.2,5.5333333333333306
5379,369,Narsingh,2017/2018,9,15,14,0.8,1.2,1.8,1.6,3.0,1.6666666666666667,1,0.0,1.4
5633,384,Dier,2017/2018,9,3,9,1.4,1.6,0.8,3.0,3.0,2.333333333333333,1,2.2,3.1
5695,387,Eriksen,2017/2018,9,3,9,1.4,1.6,0.8,3.0,11.0,5.333333333333333,2,5.6,7.699999999999998
5721,388,Alli,2017/2018,9,3,9,1.4,1.6,0.8,3.0,3.0,4.666666666666667,9,5.0,6.833333333333332
5755,390,Son,2017/2018,9,3,9,1.4,1.6,0.8,3.0,3.0,3.6666666666666665,7,3.0,3.266666666666667
5780,391,Winks,2017/2018,9,3,9,1.4,1.6,0.8,3.0,3.0,2.6666666666666665,2,2.0,3.1333333333333333
5803,393,Sissoko,2017/2018,9,3,9,1.4,1.6,0.8,3.0,1.0,2.6666666666666665,1,2.6,3.8333333333333335
5995,408,Cleverley,2017/2018,9,6,4,2.0,1.6,1.4,1.2,10.0,4.666666666666667,2,3.6,6.966666666666668
6035,414,Doucouré,2017/2018,9,6,4,2.0,1.6,1.4,1.2,2.0,6.666666666666668,8,4.4,8.4
6059,415,Pereyra,2017/2018,9,6,4,2.0,1.6,1.4,1.2,2.0,3.333333333333333,7,2.4,3.5333333333333337
6215,426,Livermore,2017/2018,9,13,10,0.6,1.0,1.4,1.1666666666666667,2.0,1.3333333333333333,2,1.6,1.1333333333333335
6233,427,Chadli,2017/2018,9,13,10,0.6,1.0,1.4,1.1666666666666667,10.0,0.0,2,0.0,0.0
6282,432,Phillips,2017/2018,9,13,10,0.6,1.0,1.4,1.1666666666666667,4.0,2.0,1,2.2,1.7333333333333327
6538,449,Ayew,2017/2018,9,15,12,0.8,0.8,1.8,1.2,3.0,1.3333333333333333,1,3.2,1.833333333333334
6574,451,Kouyaté,2017/2018,9,16,12,1.25,0.8,1.5,1.2,2.0,1.6666666666666667,1,3.2,0.7666666666666669
6595,452,Obiang,2017/2018,9,16,12,1.25,0.8,1.5,1.2,0.0,1.6666666666666667,2,3.4,3.1
6612,453,Lanzini,2017/2018,9,16,12,1.25,0.8,1.5,1.2,2.0,1.6666666666666667,2,0.0,5.233333333333333
6634,454,Antonio,2017/2018,9,16,12,1.25,0.8,1.5,1.2,8.0,4.333333333333333,2,3.2,6.466666666666666
6648,456,Fernandes,2017/2018,9,16,12,1.25,0.8,1.5,1.2,1.0,1.0,1,0.0,0.7333333333333334
6713,463,Bakayoko,2017/2018,9,4,6,1.6,2.0,1.2,1.4,9.0,5.333333333333333,5,4.6,5.966666666666665
6939,481,Brown,2017/2018,9,12,16,0.8,1.25,1.2,1.5,1.0,1.3333333333333333,1,0.0,1.2000000000000002
6981,486,Watson,2017/2018,9,6,4,2.0,1.6,1.4,1.2,1.0,0.0,1,0.0,0.0
7041,490,Pröpper,2017/2018,9,12,16,0.8,1.25,1.2,1.5,1.0,3.333333333333333,7,3.0,3.9
7083,495,Merino,2017/2018,9,7,20,1.4,0.0,0.8,2.4,1.0,4.0,9,3.0,3.9333333333333336
7103,496,Hayden,2017/2018,9,7,20,1.4,0.0,0.8,2.4,6.0,2.6666666666666665,1,2.2,2.8999999999999986
7125,497,Choupo-Moting,2017/2018,9,17,19,1.2,0.6,1.8,1.6,2.0,4.0,5,3.2,7.300000000000002
7155,500,Lemina,2017/2018,9,10,13,1.0,0.6,1.1666666666666667,1.4,2.0,2.333333333333333,3,2.4,3.0333333333333337
7177,501,de Andrade,2017/2018,9,6,4,2.0,1.6,1.4,1.2,5.0,6.666666666666668,5,5.8,9.966666666666667
7233,512,Rodríguez Ruiz,2017/2018,9,17,19,1.2,0.6,1.8,1.6,4.0,2.6666666666666665,2,2.4,3.3666666666666663
7253,517,Izquierdo Mena,2017/2018,9,12,16,0.8,1.25,1.2,1.5,1.0,3.6666666666666665,8,2.6,4.233333333333333
7388,527,Carrillo,2017/2018,9,6,4,2.0,1.6,1.4,1.2,1.0,1.3333333333333333,1,2.2,1.5000000000000009
7424,533,Krychowiak,2017/2018,9,13,10,0.6,1.0,1.4,1.1666666666666667,7.0,5.0,2,3.8,3.0999999999999988
7443,535,Sanches,2017/2018,9,15,14,0.8,1.2,1.8,1.6,1.0,1.3333333333333333,2,1.6,3.1
7485,539,Vlasic,2017/2018,9,18,5,1.0,1.2,2.0,1.8,2.0,2.0,2,0.0,5.233333333333333
178,14,Sánchez,2017/2018,10,2,17,2.6,0.6,0.8,0.6,12.0,6.666666666666668,2,5.2,16.8
213,16,Özil,2017/2018,10,5,17,2.6,0.6,0.8,0.6,13.0,6.666666666666668,6,4.8,12.733333333333333
236,18,Ramsey,2017/2018,10,5,17,2.6,0.6,0.8,0.6,12.0,8.0,9,6.6,14.1
255,19,Oxlade-Chamberlain,2017/2018,10,6,13,1.8,0.6,0.2,1.4,1.0,1.0,1,1.0,3.3000000000000003
315,23,Xhaka,2017/2018,10,5,17,2.6,0.6,0.8,0.6,5.0,4.0,2,3.6,4.466666666666666
583,40,Pugh,2017/2018,10,19,4,0.6,2.0,1.2,0.8,1.0,1.3333333333333333,1,1.4,2.6
603,41,Surman,2017/2018,10,19,4,0.6,2.0,1.2,0.8,9.0,4.333333333333333,2,3.6,3.0666666666666664
616,42,Stanislas,2017/2018,10,19,4,0.6,2.0,1.2,0.8,13.0,5.666666666666668,2,4.2,5.733333333333333
653,45,Ibe,2017/2018,10,19,4,0.6,2.0,1.2,0.8,2.0,1.3333333333333333,1,1.4,3.0000000000000013
673,46,Cook,2017/2018,10,19,4,0.6,2.0,1.2,0.8,1.0,1.6666666666666667,2,0.0,2.4
930,62,Knockaert,2017/2018,10,12,10,1.2,0.75,1.0,0.75,3.0,4.333333333333333,2,3.2,7.933333333333334
955,63,Stephens,2017/2018,10,12,10,1.2,0.75,1.0,0.75,3.0,2.333333333333333,2,3.0,2.1666666666666674
992,66,March,2017/2018,10,12,10,1.2,0.75,1.0,0.75,1.0,1.6666666666666667,1,2.0,0.5999999999999979
1023,70,Groß,2017/2018,10,12,10,1.2,0.75,1.0,0.75,6.0,6.333333333333332,7,4.6,6.733333333333335
1216,84,Gudmundsson,2017/2018,10,7,9,0.4,0.6,2.0,1.0,1.0,3.333333333333333,5,2.4,5.5
1244,85,Defour,2017/2018,10,7,9,0.4,0.6,2.0,1.0,2.0,2.0,3,2.2,3.9
1265,86,Hendrick,2017/2018,10,7,9,0.4,0.6,2.0,1.0,2.0,3.6666666666666665,8,4.6,4.233333333333333
1293,87,Brady,2017/2018,10,7,9,0.4,0.6,2.0,1.0,2.0,2.333333333333333,3,2.6,5.73333333333333
1303,88,Westwood,2017/2018,10,7,9,0.4,0.6,2.0,1.0,1.0,1.0,1,1.0,0.1333333333333334
1320,90,Cork,2017/2018,10,7,9,0.4,0.6,2.0,1.0,1.0,1.6666666666666667,2,2.0,4.1000000000000005
1595,104,Hazard,2017/2018,10,4,19,2.0,0.6,0.8,1.2,5.0,6.0,11,4.2,9.833333333333334
1621,105,Fàbregas,2017/2018,10,4,19,2.0,0.6,0.8,1.2,2.0,3.333333333333333,3,2.6,11.300000000000002
1646,106,Borges Da Silva,2017/2018,10,4,19,2.0,0.6,0.8,1.2,4.0,2.333333333333333,1,2.2,1.5999999999999996
1673,107,Matic,2017/2018,10,2,3,2.6,2.4,0.8,0.6,2.0,2.6666666666666665,3,2.8,3.6
1697,108,Loftus-Cheek,2017/2018,10,20,16,0.8,0.8333333333333334,1.8,2.1666666666666665,1.0,2.6666666666666665,5,2.4,4.133333333333333
1716,109,Rodríguez Ledesma,2017/2018,10,4,19,2.0,0.6,0.8,1.2,12.0,5.333333333333333,3,5.0,6.266666666666667
1918,126,Zaha,2017/2018,10,20,16,0.8,0.8333333333333334,1.8,2.1666666666666665,3.0,5.666666666666668,7,0.0,10.833333333333336
1969,129,Cabaye,2017/2018,10,20,16,0.8,0.8333333333333334,1.8,2.1666666666666665,1.0,3.333333333333333,2,2.6,6.7
1989,130,Sako,2017/2018,10,20,16,0.8,0.8333333333333334,1.8,2.1666666666666665,1.0,1.3333333333333333,1,1.2,2.1666666666666665
2010,131,Townsend,2017/2018,10,20,16,0.8,0.8333333333333334,1.8,2.1666666666666665,2.0,3.333333333333333,6,2.8,5.866666666666666
2035,132,Milivojevic,2017/2018,10,20,16,0.8,0.8333333333333334,1.8,2.1666666666666665,2.0,4.0,9,3.2,5.533333333333334
2219,148,Mirallas,2017/2018,10,18,11,0.4,1.6,2.0,1.2,0.0,0.6666666666666666,1,0.0,1.8666666666666665
2234,151,Barry,2017/2018,10,15,1,1.2,2.8,1.2,0.6,1.0,3.6666666666666665,8,3.0,2.200000000000001
2254,153,Lennon,2017/2018,10,7,11,0.4,1.6,2.0,1.2,1.0,0.0,1,0.0,0.0
2303,155,Gueye,2017/2018,10,18,11,0.4,1.6,2.0,1.2,-1.0,1.0,1,1.4,3.1333333333333333
2328,156,Davies,2017/2018,10,18,11,0.4,1.6,2.0,1.2,1.0,1.0,1,2.0,1.7333333333333332
2548,172,Mooy,2017/2018,10,13,6,0.6,1.8,1.4,0.2,7.0,3.333333333333333,2,3.0,3.9999999999999982
2575,173,van La Parra,2017/2018,10,13,6,0.6,1.8,1.4,0.2,1.0,1.0,1,1.0,3.1
2595,174,Hogg,2017/2018,10,13,6,0.6,1.8,1.4,0.2,2.0,1.3333333333333333,2,1.8,1.5999999999999996
2638,181,Kachunga,2017/2018,10,13,6,0.6,1.8,1.4,0.2,1.0,1.3333333333333333,1,1.6,2.9
2655,182,Ince,2017/2018,10,13,6,0.6,1.8,1.4,0.2,5.0,3.0,2,2.8,3.2
2682,184,Williams,2017/2018,10,13,6,0.6,1.8,1.4,0.2,1.0,1.3333333333333333,2,1.4,1.7
2916,199,Mahrez,2017/2018,10,11,18,1.6,0.4,1.2,2.0,10.0,8.0,6,5.4,7.2
2942,200,Albrighton,2017/2018,10,11,18,1.6,0.4,1.2,2.0,2.0,1.3333333333333333,1,1.6,3.6666666666666665
2973,202,Drinkwater,2017/2018,10,4,19,2.0,0.6,0.8,1.2,0.0,0.0,1,0.0,0.0
2992,203,Gray,2017/2018,10,11,18,1.6,0.4,1.2,2.0,1.0,4.666666666666667,10,3.8,2.566666666666667
3026,206,Ndidi,2017/2018,10,11,18,1.6,0.4,1.2,2.0,2.0,2.333333333333333,3,2.2,3.5000000000000004
3048,208,Iborra,2017/2018,10,11,18,1.6,0.4,1.2,2.0,2.0,2.333333333333333,3,0.0,3.1333333333333333
3300,225,Henderson,2017/2018,10,6,13,1.8,0.6,0.2,1.4,6.0,4.0,3,4.6,5.633333333333336
3331,227,Can,2017/2018,10,6,13,1.8,0.6,0.2,1.4,1.0,1.6666666666666667,1,2.2,1.9333333333333336
3385,232,Wijnaldum,2017/2018,10,6,13,1.8,0.6,0.2,1.4,3.0,4.333333333333333,8,3.2,5.933333333333333
3411,234,Salah,2017/2018,10,6,13,1.8,0.6,0.2,1.4,7.0,4.666666666666667,4,4.6,10.166666666666664
3572,246,Delph,2017/2018,10,1,15,2.8,1.2,0.6,1.2,3.0,3.333333333333333,2,3.8,3.9333333333333336
3591,247,Sterling,2017/2018,10,1,15,2.8,1.2,0.6,1.2,15.0,8.333333333333334,7,9.4,11.466666666666667
3618,248,Silva,2017/2018,10,1,15,2.8,1.2,0.6,1.2,3.0,4.0,2,5.2,9.666666666666664
3644,250,Luiz Rosa,2017/2018,10,1,15,2.8,1.2,0.6,1.2,2.0,7.333333333333332,13,5.4,6.366666666666666
3671,252,De Bruyne,2017/2018,10,1,15,2.8,1.2,0.6,1.2,6.0,5.666666666666668,2,6.2,8.933333333333337
3693,253,Gündogan,2017/2018,10,1,15,2.8,1.2,0.6,1.2,1.0,1.0,1,1.0,1.2666666666666668
3717,255,Sané,2017/2018,10,1,15,2.8,1.2,0.6,1.2,12.0,11.333333333333336,12,10.6,13.933333333333332
3738,256,Veiga de Carvalho e Silva,2017/2018,10,1,15,2.8,1.2,0.6,1.2,6.0,4.666666666666667,2,3.2,5.633333333333334
4004,277,Young,2017/2018,10,2,3,2.6,2.4,0.8,0.6,1.0,2.0,3,2.8,4.666666666666667
4027,278,Herrera,2017/2018,10,2,3,2.6,2.4,0.8,0.6,2.0,2.6666666666666665,3,1.8,4.266666666666667
4046,279,Lingard,2017/2018,10,2,3,2.6,2.4,0.8,0.6,2.0,1.3333333333333333,1,1.8,2.1333333333333333
4071,280,Martial,2017/2018,10,2,3,2.6,2.4,0.8,0.6,0.0,3.0,6,3.8,3.3000000000000007
4098,281,Mkhitaryan,2017/2018,10,5,3,2.6,2.4,0.8,0.6,1.0,2.333333333333333,3,2.6,3.2666666666666635
4311,295,Ritchie,2017/2018,10,9,7,0.6,0.4,1.0,2.0,6.0,3.333333333333333,2,2.8,4.066666666666666
4334,296,Shelvey,2017/2018,10,9,7,0.6,0.4,1.0,2.0,3.0,2.333333333333333,2,2.8,5.533333333333331
4355,298,Diamé,2017/2018,10,9,7,0.6,0.4,1.0,2.0,1.0,1.3333333333333333,2,1.2,2.2
4379,300,Atsu,2017/2018,10,9,7,0.6,0.4,1.0,2.0,3.0,3.333333333333333,2,2.8,5.066666666666666
4594,316,Davis,2017/2018,10,10,12,0.75,1.2,0.75,1.0,3.0,4.666666666666667,10,3.6,5.833333333333332
4613,317,Ward-Prowse,2017/2018,10,10,12,0.75,1.2,0.75,1.0,1.0,2.333333333333333,5,1.8,0.5333333333333335
4639,318,Tadic,2017/2018,10,10,12,0.75,1.2,0.75,1.0,3.0,2.333333333333333,2,2.0,6.366666666666667
4665,320,Romeu Vidal,2017/2018,10,10,12,0.75,1.2,0.75,1.0,3.0,2.333333333333333,2,2.0,2.133333333333334
4682,321,Højbjerg,2017/2018,10,10,12,0.75,1.2,0.75,1.0,0.0,0.0,1,0.0,0.0
4701,322,Boufal,2017/2018,10,10,12,0.75,1.2,0.75,1.0,8.0,3.6666666666666665,2,2.8,3.633333333333333
4731,324,Redmond,2017/2018,10,10,12,0.75,1.2,0.75,1.0,1.0,2.6666666666666665,1,2.4,3.7666666666666657
4919,337,Allen,2017/2018,10,14,8,1.0,1.0,2.2,2.2,2.0,1.6666666666666667,2,2.6,3.833333333333334
4937,338,Adam,2017/2018,10,14,8,1.0,1.0,2.2,2.2,0.0,0.0,1,0.0,0.0
4982,342,Shaqiri,2017/2018,10,14,8,1.0,1.0,2.2,2.2,2.0,4.0,5,4.0,6.033333333333331
5006,345,Sobhi,2017/2018,10,14,8,1.0,1.0,2.2,2.2,1.0,2.0,3,2.2,1.7999999999999998
5027,346,Fletcher,2017/2018,10,14,8,1.0,1.0,2.2,2.2,2.0,5.0,11,3.8,3.766666666666666
5261,359,Sigurdsson,2017/2018,10,18,11,0.4,1.6,2.0,1.2,2.0,1.6666666666666667,1,1.8,2.9666666666666663
5298,363,Ki,2017/2018,10,17,5,0.6,2.6,0.6,0.8,1.0,1.3333333333333333,2,0.0,1.9666666666666668
5320,365,Fer,2017/2018,10,17,5,0.6,2.6,0.6,0.8,2.0,1.6666666666666667,2,1.6,1.4333333333333342
5334,366,Dyer,2017/2018,10,17,5,0.6,2.6,0.6,0.8,1.0,1.0,1,0.0,1.3333333333333333
5358,367,Carroll,2017/2018,10,17,5,0.6,2.6,0.6,0.8,2.0,4.0,2,3.2,4.666666666666663
5380,369,Narsingh,2017/2018,10,17,5,0.6,2.6,0.6,0.8,1.0,1.6666666666666667,1,1.4,0.7333333333333333
5634,384,Dier,2017/2018,10,3,2,2.4,2.6,0.6,0.8,1.0,2.0,2,2.0,3.5333333333333337
5656,385,Dembélé,2017/2018,10,3,2,2.4,2.6,0.6,0.8,1.0,1.3333333333333333,1,1.8,2.566666666666668
5696,387,Eriksen,2017/2018,10,3,2,2.4,2.6,0.6,0.8,2.0,5.0,2,5.4,7.966666666666665
5722,388,Alli,2017/2018,10,3,2,2.4,2.6,0.6,0.8,9.0,4.666666666666667,2,4.8,7.466666666666666
5756,390,Son,2017/2018,10,3,2,2.4,2.6,0.6,0.8,7.0,4.333333333333333,3,3.4,4.433333333333334
5781,391,Winks,2017/2018,10,3,2,2.4,2.6,0.6,0.8,2.0,2.333333333333333,2,2.2,3.3666666666666667
5804,393,Sissoko,2017/2018,10,3,2,2.4,2.6,0.6,0.8,1.0,1.6666666666666667,3,2.6,2.6333333333333333
5996,408,Cleverley,2017/2018,10,8,14,1.0,1.0,2.2,2.2,2.0,4.666666666666667,2,3.6,6.966666666666668
6015,409,Capoue,2017/2018,10,8,14,1.0,1.0,2.2,2.2,4.0,2.333333333333333,1,1.6,3.633333333333333
6036,414,Doucouré,2017/2018,10,8,14,1.0,1.0,2.2,2.2,8.0,3.6666666666666665,1,4.4,6.533333333333334
6077,416,Hughes,2017/2018,10,8,14,1.0,1.0,2.2,2.2,0.0,0.0,1,0.0,0.0
6216,426,Livermore,2017/2018,10,15,1,1.2,2.8,1.2,0.6,2.0,2.0,2,1.6,1.6666666666666667
6258,430,McClean,2017/2018,10,15,1,1.2,2.8,1.2,0.6,1.0,0.6666666666666666,1,0.6,1.6666666666666672
6283,432,Phillips,2017/2018,10,15,1,1.2,2.8,1.2,0.6,1.0,3.6666666666666665,6,3.0,4.033333333333333
6539,449,Ayew,2017/2018,10,17,20,0.6,0.8,0.6,1.8,1.0,3.6666666666666665,7,2.4,3.333333333333334
6555,450,Noble,2017/2018,10,16,20,0.8333333333333334,0.8,2.1666666666666665,1.8,3.0,2.333333333333333,2,2.2,2.433333333333333
6575,451,Kouyaté,2017/2018,10,16,20,0.8333333333333334,0.8,2.1666666666666665,1.8,1.0,1.6666666666666667,2,3.0,2.1333333333333333
6613,453,Lanzini,2017/2018,10,16,20,0.8333333333333334,0.8,2.1666666666666665,1.8,2.0,2.0,2,1.6,6.599999999999999
6635,454,Antonio,2017/2018,10,16,20,0.8333333333333334,0.8,2.1666666666666665,1.8,2.0,3.6666666666666665,1,3.0,5.4
6649,456,Fernandes,2017/2018,10,16,20,0.8333333333333334,0.8,2.1666666666666665,1.8,1.0,1.3333333333333333,2,1.2,1.0666666666666669
6714,463,Bakayoko,2017/2018,10,4,19,2.0,0.6,0.8,1.2,5.0,5.666666666666668,3,5.0,6.633333333333333
6904,478,Murphy,2017/2018,10,9,7,0.6,0.4,1.0,2.0,1.0,1.0,1,1.0,0.8333333333333331
6940,481,Brown,2017/2018,10,12,10,1.2,0.75,1.0,0.75,1.0,1.0,1,1.2,0.9000000000000002
7042,490,Pröpper,2017/2018,10,12,10,1.2,0.75,1.0,0.75,7.0,3.333333333333333,2,3.0,4.300000000000002
7104,496,Hayden,2017/2018,10,9,7,0.6,0.4,1.0,2.0,1.0,2.6666666666666665,1,2.2,3.2666666666666657
7126,497,Choupo-Moting,2017/2018,10,14,8,1.0,1.0,2.2,2.2,5.0,3.0,2,3.2,3.4666666666666672
7178,501,de Andrade,2017/2018,10,8,14,1.0,1.0,2.2,2.2,5.0,3.6666666666666665,1,5.6,6.7666666666666675
7254,517,Izquierdo Mena,2017/2018,10,12,10,1.2,0.75,1.0,0.75,8.0,3.6666666666666665,2,2.8,4.699999999999998
7293,519,Clucas,2017/2018,10,17,5,0.6,2.6,0.6,0.8,1.0,3.0,7,2.6,2.1666666666666665
7389,527,Carrillo,2017/2018,10,8,14,1.0,1.0,2.2,2.2,1.0,1.3333333333333333,2,2.2,3.2333333333333343
7425,533,Krychowiak,2017/2018,10,15,1,1.2,2.8,1.2,0.6,2.0,3.6666666666666665,2,3.6,2.833333333333332
7568,563,Baningime,2017/2018,10,18,11,0.4,1.6,2.0,1.2,0.0,0.0,1,0.0,0.0
179,14,Sánchez,2017/2018,11,2,1,1.1666666666666667,4.0,2.0,0.6666666666666666,2.0,5.0,1,5.2,12.033333333333335
214,16,Özil,2017/2018,11,6,1,1.1666666666666667,4.0,2.0,0.6666666666666666,6.0,6.666666666666668,1,4.4,11.833333333333336
237,18,Ramsey,2017/2018,11,6,1,1.1666666666666667,4.0,2.0,0.6666666666666666,9.0,9.0,6,7.2,14.5
256,19,Oxlade-Chamberlain,2017/2018,11,5,18,2.0,1.2,2.6666666666666665,2.0,1.0,3.0,7,2.2,6.466666666666666
277,20,Coquelin,2017/2018,11,6,1,1.1666666666666667,4.0,2.0,0.6666666666666666,1.0,1.0,1,0.0,0.7333333333333333
285,21,Iwobi,2017/2018,11,6,1,1.1666666666666667,4.0,2.0,0.6666666666666666,2.0,4.333333333333333,2,3.4,7.699999999999998
316,23,Xhaka,2017/2018,11,6,1,1.1666666666666667,4.0,2.0,0.6666666666666666,2.0,2.6666666666666665,1,3.2,2.366666666666666
334,24,Wilshere,2017/2018,11,6,1,1.1666666666666667,4.0,2.0,0.6666666666666666,4.0,0.0,1,0.0,0.0
571,39,Arter,2017/2018,11,17,11,0.6666666666666666,1.1666666666666667,1.3333333333333333,0.8333333333333334,1.0,2.0,3,1.8,0.9666666666666676
584,40,Pugh,2017/2018,11,17,11,0.6666666666666666,1.1666666666666667,1.3333333333333333,0.8333333333333334,1.0,1.6666666666666667,3,1.8,2.566666666666667
604,41,Surman,2017/2018,11,17,11,0.6666666666666666,1.1666666666666667,1.3333333333333333,0.8333333333333334,2.0,5.333333333333333,5,4.2,4.166666666666666
654,45,Ibe,2017/2018,11,17,11,0.6666666666666666,1.1666666666666667,1.3333333333333333,0.8333333333333334,1.0,2.0,3,1.6,3.600000000000001
931,62,Knockaert,2017/2018,11,8,19,0.8333333333333334,0.6666666666666666,1.0,1.6666666666666667,2.0,4.666666666666667,9,4.6,5.566666666666666
956,63,Stephens,2017/2018,11,8,19,0.8333333333333334,0.6666666666666666,1.0,1.6666666666666667,2.0,2.6666666666666665,3,2.4,2.3666666666666667
993,66,March,2017/2018,11,8,19,0.8333333333333334,0.6666666666666666,1.0,1.6666666666666667,1.0,1.0,1,1.6,0.6333333333333314
1024,70,Groß,2017/2018,11,8,19,0.8333333333333334,0.6666666666666666,1.0,1.6666666666666667,7.0,5.333333333333333,3,4.6,4.666666666666669
1217,84,Gudmundsson,2017/2018,11,7,13,1.3333333333333333,0.8571428571428571,2.0,1.1428571428571428,5.0,4.0,6,3.4,5.366666666666667
1245,85,Defour,2017/2018,11,7,13,1.3333333333333333,0.8571428571428571,2.0,1.1428571428571428,3.0,2.6666666666666665,3,2.2,1.833333333333334
1266,86,Hendrick,2017/2018,11,7,13,1.3333333333333333,0.8571428571428571,2.0,1.1428571428571428,8.0,4.333333333333333,3,4.6,4.533333333333334
1294,87,Brady,2017/2018,11,7,13,1.3333333333333333,0.8571428571428571,2.0,1.1428571428571428,3.0,2.6666666666666665,3,2.6,4.766666666666663
1321,90,Cork,2017/2018,11,7,13,1.3333333333333333,0.8571428571428571,2.0,1.1428571428571428,2.0,2.0,3,2.2,3.1666666666666674
1596,104,Hazard,2017/2018,11,4,2,1.5,1.1666666666666667,1.0,2.0,11.0,6.333333333333332,3,4.6,11.333333333333336
1622,105,Fàbregas,2017/2018,11,4,2,1.5,1.1666666666666667,1.0,2.0,3.0,2.6666666666666665,3,3.0,11.133333333333335
1647,106,Borges Da Silva,2017/2018,11,4,2,1.5,1.1666666666666667,1.0,2.0,1.0,2.0,1,1.8,0.7666666666666663
1674,107,Matic,2017/2018,11,2,4,1.1666666666666667,1.5,2.0,1.0,3.0,2.333333333333333,2,2.6,4.433333333333334
1698,108,Loftus-Cheek,2017/2018,11,20,3,0.0,1.3333333333333333,2.1666666666666665,0.6666666666666666,5.0,2.6666666666666665,2,2.4,3.6999999999999993
1741,111,Kanté,2017/2018,11,4,2,1.5,1.1666666666666667,1.0,2.0,2.0,2.333333333333333,3,4.0,4.266666666666667
1919,126,Zaha,2017/2018,11,20,3,0.0,1.3333333333333333,2.1666666666666665,0.6666666666666666,7.0,4.0,2,4.2,6.766666666666667
1970,129,Cabaye,2017/2018,11,20,3,0.0,1.3333333333333333,2.1666666666666665,0.6666666666666666,2.0,1.6666666666666667,2,2.8,7.466666666666668
1990,130,Sako,2017/2018,11,20,3,0.0,1.3333333333333333,2.1666666666666665,0.6666666666666666,1.0,1.0,1,1.2,0.3000000000000001
2011,131,Townsend,2017/2018,11,20,3,0.0,1.3333333333333333,2.1666666666666665,0.6666666666666666,6.0,3.0,1,2.6,7.0
2036,132,Milivojevic,2017/2018,11,20,3,0.0,1.3333333333333333,2.1666666666666665,0.6666666666666666,9.0,4.333333333333333,2,3.2,5.166666666666667
2235,151,Barry,2017/2018,11,16,10,0.5,0.8333333333333334,1.3333333333333333,1.0,8.0,3.333333333333333,1,2.8,2.433333333333335
2255,153,Lennon,2017/2018,11,7,9,1.3333333333333333,2.0,2.0,1.6666666666666667,1.0,2.0,4,0.0,1.5
2304,155,Gueye,2017/2018,11,15,9,1.3333333333333333,2.0,2.0,1.6666666666666667,1.0,0.6666666666666666,2,1.4,2.8333333333333326
2329,156,Davies,2017/2018,11,15,9,1.3333333333333333,2.0,2.0,1.6666666666666667,1.0,1.3333333333333333,2,1.2,2.7
2344,157,Lookman,2017/2018,11,15,9,1.3333333333333333,2.0,2.0,1.6666666666666667,1.0,0.0,4,0.0,0.0
2549,172,Mooy,2017/2018,11,10,16,0.8333333333333334,0.5,1.0,1.3333333333333333,2.0,4.0,3,3.0,4.566666666666665
2576,173,van La Parra,2017/2018,11,10,16,0.8333333333333334,0.5,1.0,1.3333333333333333,1.0,3.333333333333333,8,2.6,2.6333333333333333
2596,174,Hogg,2017/2018,11,10,16,0.8333333333333334,0.5,1.0,1.3333333333333333,2.0,2.333333333333333,3,1.8,1.9333333333333331
2639,181,Kachunga,2017/2018,11,10,16,0.8333333333333334,0.5,1.0,1.3333333333333333,1.0,1.6666666666666667,3,1.6,1.3333333333333333
2656,182,Ince,2017/2018,11,10,16,0.8333333333333334,0.5,1.0,1.3333333333333333,2.0,3.333333333333333,3,2.8,3.3666666666666667
2683,184,Williams,2017/2018,11,10,16,0.8333333333333334,0.5,1.0,1.3333333333333333,2.0,1.0,0,1.2,1.7666666666666666
2917,199,Mahrez,2017/2018,11,12,14,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.8333333333333333,6.0,7.666666666666668,7,6.4,9.1
2943,200,Albrighton,2017/2018,11,12,14,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.8333333333333333,1.0,1.3333333333333333,1,1.6,2.333333333333333
2968,201,King,2017/2018,11,19,14,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.8333333333333333,1.0,1.0,1,1.2,0.3666666666666664
2974,202,Drinkwater,2017/2018,11,4,2,1.5,1.1666666666666667,1.0,2.0,1.0,0.0,1,0.0,0.0
2993,203,Gray,2017/2018,11,12,14,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.8333333333333333,10.0,4.333333333333333,2,4.0,4.233333333333333
3027,206,Ndidi,2017/2018,11,12,14,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.8333333333333333,3.0,3.6666666666666665,6,3.2,4.033333333333333
3049,208,Iborra,2017/2018,11,12,14,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.8333333333333333,3.0,4.666666666666667,9,3.4,5.3
3332,227,Can,2017/2018,11,5,18,2.0,1.2,2.6666666666666665,2.0,1.0,1.3333333333333333,2,1.8,2.4000000000000004
3360,230,Mané,2017/2018,11,5,18,2.0,1.2,2.6666666666666665,2.0,2.0,3.333333333333333,10,5.2,4.1000000000000005
3386,232,Wijnaldum,2017/2018,11,5,18,2.0,1.2,2.6666666666666665,2.0,8.0,4.333333333333333,2,3.4,5.233333333333333
