assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,37,0,0,0,128389,0,0,-3,3,44.7,0,0,4,0.0,0.0,0,Aleksandar,0.0,0,1,16.6,303,False,48.2,0,0,0,0,89,Season-long loan to Fulham,2017-12-15T14:01:15Z,47,0,0,0,128389.jpg,1.7,0,0,Mitrovic,0.6,False,45,u,13,4,73.0,10,48875,5,154118,82,0.0,2.1,Mitrovic,0
0,0,0,0,0,0,11854,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Daryl,0.0,0,0,0.0,304,False,0.0,0,0,0,0,0,Transferred to Nottingham Forest,2017-07-23T10:06:06Z,45,0,0,0,11854.jpg,0.0,0,0,Murphy,0.6,False,33,u,13,4,0.0,0,7459,16,23155,139,0.0,0.0,Murphy,0
0,0,0,100,100,0,92170,0,0,-1,1,0.0,0,0,2,-1.5,-0.5,0,Massadio,0.0,0,0,0.0,465,False,0.0,0,0,0,0,0,,2017-09-14T11:01:13Z,39,0,0,0,92170.jpg,0.0,0,0,Haidara,1.8,False,25,a,13,4,0.0,0,114182,729,103083,411,0.0,0.0,Haidara,0
0,0,0,0,0,0,48773,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Siem,0.0,0,0,0.0,466,False,0.0,0,0,0,0,0,Transferred to Ajax,2017-08-28T15:01:13Z,49,0,0,0,48773.jpg,0.0,0,0,de Jong,0.0,False,15,u,13,4,0.0,0,525,0,9719,2,0.0,0.0,de Jong,0
0,0,19,0,0,0,155513,0,0,-2,2,8.1,0,0,3,0.0,0.0,0,Rolando,0.0,2,0,4.6,467,False,12.0,0,0,0,0,136,Season-long loan to Verona,2018-02-01T10:33:31Z,43,0,0,0,155513.jpg,1.3,0,0,Aarons,0.2,False,16,u,13,4,25.0,5,11788,3,19471,26,0.0,1.2,Aarons,0
0,1,229,None,None,4,109528,0,0,-2,2,144.5,0,0,2,-1.2,-0.2,1,Javier,0.3,29,0,41.3,477,False,244.8,0,0,0,0,1691,,None,43,0,0,0,109528.jpg,2.3,0,0,Manquillo,0.8,False,19,a,13,4,22.0,45,82744,41,108664,145,0.1,10.5,Manquillo,2
1,2,133,None,None,1,114243,0,0,-5,5,122.6,0,0,3,-1.2,-0.2,0,Jacob,0.3,21,1,42.9,478,False,137.0,0,0,0,0,846,,None,50,0,0,0,114243.jpg,2.1,0,0,Murphy,0.1,False,7,a,13,4,169.0,38,5164,8,12826,47,0.1,7.6,Murphy,0
1,5,199,None,None,5,61316,0,0,0,0,245.0,0,0,4,-1.2,-0.2,0,Jose Luis,0.3,24,4,100.9,488,False,275.2,0,0,0,0,1559,,None,55,0,1,0,61316.jpg,2.7,0,0,Mato Sanmartín,0.5,False,21,a,13,4,494.0,62,169360,69,162601,454,0.1,11.3,Joselu,2
0,3,133,100,100,1,149736,0,0,-1,1,67.1,1,0,2,-1.5,-0.5,0,Chancel,0.0,11,0,23.2,494,False,158.2,0,0,0,0,670,,2018-01-22T12:31:17Z,39,0,0,0,149736.jpg,2.2,0,0,Mbemba,13.5,False,18,a,13,4,6.0,20,1331325,3895,799085,2947,0.0,5.1,Mbemba,0
1,4,249,100,100,3,195384,0,0,0,0,212.2,0,0,3,-0.7,0.3,0,Mikel,0.8,16,1,69.0,495,False,346.4,0,0,0,0,1245,,2017-12-27T20:01:17Z,50,0,0,0,195384.jpg,2.2,0,0,Merino,0.1,False,23,a,13,4,130.0,44,15018,4,15169,18,0.2,8.8,Merino,4
0,0,158,100,100,3,153127,0,0,-1,1,163.6,0,0,3,-0.7,0.3,1,Isaac,0.8,24,1,56.3,496,False,259.6,0,0,0,0,1310,,2017-12-23T21:01:17Z,44,0,0,0,153127.jpg,1.7,0,0,Hayden,0.2,False,14,a,13,4,140.0,37,25538,20,27426,32,0.2,8.4,Hayden,7
0,1,27,0,0,0,43521,0,0,-1,1,0.8,0,0,3,0.0,0.0,0,Henri,0.0,2,1,5.8,516,False,49.8,0,0,0,0,83,Season-long loan to Sivasspor,2018-01-31T19:01:19Z,44,0,0,0,43521.jpg,8.0,0,0,Saivet,0.0,False,24,u,13,4,7.0,8,3976,0,3723,10,0.0,1.8,Saivet,0
0,0,0,0,0,0,155503,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Freddie,0.0,0,0,0.0,529,False,0.0,0,0,0,0,0,Season-long loan to Aberdeen,2018-02-01T10:35:01Z,40,0,0,0,155503.jpg,0.0,0,0,Woodman,0.2,False,41,u,13,4,0.0,0,15081,1,9035,42,0.0,0.0,Woodman,0
0,2,40,None,None,1,67089,0,0,0,0,0.0,1,0,1,2.2,3.2,2,Martin,3.7,2,0,4.8,621,False,48.0,0,0,0,0,180,,None,45,0,0,0,67089.jpg,5.5,0,6,Dubravka,0.2,False,12,a,13,4,0.0,11,13087,565,1099,163,0.8,2.4,Dubravka,0
0,1,104,100,100,1,58376,0,0,-1,1,0.0,0,0,1,1.5,1.0,2,Alex,1.5,11,0,9.2,305,False,92.4,0,0,0,0,720,,2017-07-12T10:31:11Z,44,0,0,0,58376.jpg,2.1,0,14,McCarthy,0.2,False,13,a,14,20,0.0,17,12162,154,6643,73,0.3,3.9,McCarthy,1
0,6,351,None,None,4,40383,0,0,-3,3,0.0,1,0,1,0.0,-0.5,0,Fraser,0.0,30,0,48.9,306,False,488.2,0,0,0,0,1800,,None,47,0,0,1,40383.jpg,3.6,0,69,Forster,4.1,False,44,a,14,20,0.0,73,364904,113,509369,961,0.0,15.5,Forster,0
4,4,409,100,100,4,40146,0,0,-2,2,436.7,1,0,2,1.3,0.8,2,Ryan,1.3,35,0,103.5,307,False,395.8,0,0,0,0,2245,,2018-01-31T20:01:18Z,53,0,0,0,40146.jpg,2.8,0,0,Bertrand,4.5,False,21,a,14,20,201.0,69,295350,369,781700,501,0.2,13.0,Bertrand,1
1,6,335,0,0,5,80447,0,0,-4,4,65.2,0,0,2,0.0,0.0,0,Maya,0.0,24,2,73.0,308,False,436.2,0,0,0,0,1534,Knee injury - Expected back 31 Mar,2018-02-17T16:01:19Z,46,0,0,0,80447.jpg,3.7,0,0,Yoshida,2.3,False,3,i,14,20,228.0,66,468266,7,459087,2257,0.0,14.3,Yoshida,1
0,0,35,0,0,0,169359,0,0,-2,2,38.6,0,0,2,0.0,0.0,0,Matt,0.0,6,0,8.1,309,False,42.2,0,0,0,0,166,Season-long loan to Fulham,2018-01-22T09:31:16Z,43,0,0,0,169359.jpg,1.0,0,0,Targett,0.1,False,33,u,14,20,0.0,2,1583,2,7365,9,0.0,0.5,Targett,0
0,0,302,100,100,4,58822,0,0,-3,3,297.7,0,0,2,1.5,1.0,2,Cédric,1.5,29,0,73.0,310,False,305.8,0,0,0,0,1894,,2018-01-13T15:01:17Z,47,0,0,0,58822.jpg,2.2,0,0,Soares,2.4,False,2,a,14,20,125.0,48,245219,296,702116,217,0.3,10.2,Cédric,1
1,1,47,100,100,0,40833,0,0,-3,3,29.9,0,0,2,0.0,-0.5,0,Jérémy,0.0,3,0,10.0,312,False,65.8,0,0,0,0,180,,2018-01-13T15:01:17Z,42,0,0,0,40833.jpg,3.5,0,0,Pied,0.1,False,26,a,14,20,4.0,7,3268,4,6186,17,0.0,1.7,Pied,0
0,2,270,None,None,3,88900,0,0,-5,5,55.6,1,0,2,4.5,4.0,2,Jack,4.5,23,2,58.2,313,False,392.8,0,0,0,0,1440,,None,45,0,0,0,88900.jpg,2.9,0,0,Stephens,0.8,False,5,a,14,20,134.0,46,57443,1570,61517,328,1.0,10.2,Stephens,4
0,2,40,100,100,1,153373,0,0,-3,3,34.2,0,0,2,0.0,-0.5,0,Sam,0.0,1,0,6.6,314,False,23.4,0,0,0,0,126,,2018-01-25T17:01:17Z,42,0,0,0,153373.jpg,2.4,0,0,McQueen,0.1,False,38,a,14,20,8.0,12,3920,17,6080,15,0.0,2.9,McQueen,0
0,0,0,None,None,0,171771,0,0,-4,4,0.0,0,0,2,0.0,-0.5,0,Jan,0.0,0,0,0.0,315,False,0.0,0,0,0,0,0,,None,41,0,0,0,171771.jpg,0.0,0,0,Bednarek,0.1,False,35,a,14,20,0.0,0,2418,22,9426,21,0.0,0.0,Bednarek,0
2,6,334,25,25,4,17339,0,0,-3,3,350.4,2,0,3,0.2,0.1,0,Steven,0.8,21,3,82.4,316,False,344.8,0,0,0,0,1483,Knock - 25% chance of playing,2018-02-17T16:01:19Z,47,0,0,0,17339.jpg,3.2,0,0,Davis,1.8,False,8,d,14,20,126.0,70,482154,11,430848,1426,0.2,14.9,Davis,0
4,8,314,None,None,2,101178,0,0,-4,4,514.3,1,0,3,6.0,5.5,2,James,6.0,18,3,105.9,317,False,306.8,0,0,0,0,1344,,None,51,0,0,0,101178.jpg,3.2,0,0,Ward-Prowse,3.4,False,16,a,14,20,242.0,73,214787,2669,150701,3019,1.2,14.3,Ward-Prowse,1
3,5,311,None,None,6,62399,0,0,-3,3,690.4,1,0,3,1.8,1.3,2,Dusan,1.8,30,3,155.8,318,False,378.4,0,0,0,0,2004,,None,62,0,0,0,62399.jpg,3.1,0,0,Tadic,1.6,False,11,a,14,20,490.0,80,199314,210,294194,350,0.3,12.9,Tadic,3
0,0,0,0,0,0,85654,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Jordy,0.0,0,0,0.0,319,False,0.0,0,0,0,0,0,Season-long loan to Club Brugge,2017-08-31T22:20:53Z,44,0,0,0,85654.jpg,0.0,0,0,Clasie,0.1,False,4,u,14,20,0.0,0,4022,0,18711,3,0.0,0.0,Clasie,0
0,0,371,100,100,5,78056,0,0,-2,2,245.3,0,0,3,1.5,1.0,2,Oriol,1.5,38,1,90.0,320,False,472.4,0,0,0,0,2177,,2017-11-18T18:01:15Z,43,0,0,0,78056.jpg,2.0,0,0,Romeu Vidal,2.1,False,14,a,14,20,181.0,52,157938,340,268927,467,0.3,12.1,Oriol Romeu,8
0,0,164,100,100,1,132015,0,0,-2,2,148.5,0,0,3,1.3,0.8,0,Pierre-Emile,1.3,16,0,39.2,321,False,165.6,0,0,0,0,931,,2017-09-23T13:01:15Z,43,0,0,0,132015.jpg,1.6,0,0,Højbjerg,0.4,False,23,a,14,20,76.0,23,32700,50,31882,112,0.3,5.3,Højbjerg,3
2,2,215,100,75,1,128198,0,0,-3,3,326.3,0,0,3,2.0,1.1,1,Sofiane,2.0,24,2,98.0,322,False,282.0,0,0,0,0,1169,,2018-02-24T14:01:19Z,57,0,0,0,128198.jpg,2.2,0,0,Boufal,0.2,False,19,a,14,20,373.0,53,17171,38,22351,79,0.4,9.3,Boufal,1
0,0,5,None,None,0,153379,0,0,-2,2,4.3,0,0,3,0.3,-0.2,1,Joshua,0.3,0,0,2.9,323,False,1.6,0,0,0,0,23,,None,43,0,0,0,153379.jpg,1.0,0,0,Sims,0.1,False,39,a,14,20,23.0,2,6623,34,6396,13,0.1,0.5,Sims,0
3,2,221,None,None,4,83283,0,0,-6,6,521.8,0,0,3,0.8,0.3,2,Nathan,0.8,23,0,111.1,324,False,239.8,0,0,0,0,1461,,None,59,0,0,0,83283.jpg,2.2,0,0,Redmond,1.6,False,22,a,14,20,348.0,50,83522,50,373405,118,0.1,8.5,Redmond,3
2,0,116,25,25,3,20452,0,0,-4,4,196.5,0,0,4,0.3,0.1,0,Shane,1.0,20,1,67.8,325,False,139.8,0,0,0,0,1131,Hamstring injury - 25% chance of playing,2018-02-15T16:01:19Z,56,0,0,0,20452.jpg,1.9,0,0,Long,0.4,False,7,d,14,20,346.0,38,40600,10,57957,345,0.2,6.8,Long,4
0,9,163,0,0,1,78356,0,0,-6,6,59.5,1,0,4,0.0,0.0,0,Charlie,0.0,10,6,69.5,326,False,223.0,0,0,0,0,596,Hamstring injury - Expected back 31 Mar,2017-12-23T17:31:15Z,59,0,0,0,78356.jpg,3.3,0,0,Austin,0.6,False,10,i,14,20,416.0,53,399661,20,444737,218,0.0,9.0,Austin,1
0,7,162,100,100,4,61548,0,0,-8,8,104.7,1,0,4,2.0,1.5,8,Manolo,2.0,14,4,46.1,327,False,158.8,0,0,0,0,949,,2018-02-03T14:01:20Z,62,0,0,0,61548.jpg,2.3,0,0,Gabbiadini,1.2,False,20,a,14,20,216.0,54,260697,471,495234,115,0.3,8.7,Gabbiadini,2
0,5,283,100,100,3,151086,0,0,-2,2,145.7,0,0,3,3.8,3.3,4,Mario,3.8,25,1,55.1,500,False,304.6,0,0,0,0,1355,,2018-02-11T18:01:18Z,48,0,0,0,151086.jpg,2.4,0,0,Lemina,0.2,False,18,a,14,20,101.0,47,25318,239,28493,67,0.8,9.8,Lemina,1
0,0,0,None,None,0,3201,0,0,0,0,0.0,0,0,1,0.0,-0.5,0,Stuart,0.0,0,0,0.0,506,False,0.0,0,0,0,0,0,,None,40,0,0,0,3201.jpg,0.0,0,0,Taylor,0.4,False,28,a,14,20,0.0,0,17545,34,11995,25,0.0,0.0,Taylor,0
2,3,335,100,100,2,167075,0,0,0,0,87.6,0,0,2,2.0,1.5,2,Wesley,2.0,27,0,61.9,525,False,417.6,0,0,0,0,1620,,2018-01-13T15:01:17Z,50,0,0,0,167075.jpg,2.3,0,0,Hoedt,0.1,False,6,a,14,20,114.0,41,9848,58,7417,29,0.4,8.2,Hoedt,4
0,0,-1,None,None,0,220598,0,0,0,0,1.3,0,0,4,0.0,-0.5,0,Michael,0.0,0,0,0.3,603,False,0.0,0,0,0,0,8,,None,45,0,0,0,220598.jpg,1.0,0,0,Obafemi,0.8,False,61,a,14,20,4.0,1,63955,916,24235,807,0.0,0.2,Obafemi,0
1,0,27,None,None,0,98914,0,0,0,0,43.4,0,0,4,2.5,2.0,5,Guido,2.5,5,0,18.1,607,False,41.6,0,0,0,0,299,,None,65,0,0,0,98914.jpg,2.5,0,0,Carrillo,0.1,False,9,a,14,20,96.0,10,13086,267,6695,96,0.4,1.5,Carrillo,0
0,4,430,100,100,5,103192,0,0,-1,1,78.5,0,0,2,2.8,2.3,2,Kurt,2.8,41,1,93.4,99,False,628.8,0,0,0,0,2225,,2017-12-26T15:31:17Z,54,0,0,0,103192.jpg,2.6,0,0,Zouma,1.9,False,6,a,15,110,225.0,65,80662,173,147630,192,0.5,12.0,Zouma,1
0,9,472,100,100,4,105666,0,0,0,0,10.0,1,0,1,4.5,4.0,6,Jack,4.5,47,0,67.4,328,False,662.2,0,0,0,0,2250,,2018-02-03T14:01:20Z,50,1,0,0,105666.jpg,3.3,0,97,Butland,2.3,False,1,a,15,110,0.0,82,113552,305,151222,210,0.9,16.4,Butland,0
0,0,44,None,None,0,6744,0,0,-3,3,0.0,0,0,1,0.0,-0.5,0,Lee,0.0,7,0,6.3,329,False,64.2,0,0,0,0,270,,None,42,0,0,0,6744.jpg,1.7,0,8,Grant,0.3,False,33,a,15,110,0.0,5,9728,18,27469,47,0.0,1.2,Grant,0
1,2,262,75,100,4,37869,0,0,-2,2,24.7,0,0,2,2.1,2.3,0,Ryan,2.8,28,1,73.2,330,False,486.8,0,0,0,0,1651,Ankle injury - 75% chance of playing,2018-02-24T12:31:19Z,48,1,0,0,37869.jpg,2.7,0,0,Shawcross,0.9,False,17,d,15,110,219.0,52,51770,14,92439,771,0.6,10.8,Shawcross,1
0,0,191,100,100,1,50089,0,0,-2,2,65.5,0,0,2,0.8,0.3,2,Geoff,0.8,27,0,34.0,331,False,231.0,0,0,0,0,1317,,2017-10-28T15:31:15Z,43,0,0,0,50089.jpg,1.5,0,0,Cameron,0.3,False,20,a,15,110,42.0,26,29714,29,40660,26,0.2,6.0,Cameron,1
1,0,335,100,100,5,39487,0,0,-3,3,188.8,0,0,2,2.8,2.3,0,Erik,2.8,40,0,58.3,332,False,369.8,0,0,0,0,2020,,2018-01-20T14:01:19Z,47,0,0,0,39487.jpg,2.3,0,0,Pieters,0.4,False,3,a,15,110,24.0,52,23846,69,54722,189,0.6,11.1,Pieters,2
0,0,0,0,0,0,61595,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Marc,0.0,0,0,0.0,333,False,0.0,0,0,0,0,0,Joined Spanish side Girona in season-long loan deal,2017-08-11T16:01:15Z,45,0,0,0,61595.jpg,0.0,0,0,Muniesa,0.0,False,5,u,15,110,0.0,0,91,1,4589,1,0.0,0.0,Muniesa,0
0,0,26,100,100,0,9047,0,0,-4,4,19.1,0,0,2,0.3,-0.2,1,Glen,0.3,6,0,4.7,335,False,19.8,0,0,0,0,155,,2018-01-31T20:01:18Z,41,0,0,0,9047.jpg,0.5,0,0,Johnson,0.2,False,8,a,15,110,8.0,2,7424,89,33665,27,0.1,0.5,Johnson,0
0,0,18,0,0,0,221267,0,0,-1,1,4.9,0,0,2,0.0,0.0,0,Josh,0.0,9,0,2.5,336,False,20.4,0,0,0,0,162,Season-long loan to MK Dons,2018-01-30T12:01:18Z,44,0,0,0,221267.jpg,0.0,0,0,Tymon,0.0,False,12,u,15,110,0.0,0,732,0,1342,3,0.0,0.0,Tymon,0
5,10,399,100,100,4,40555,0,0,-4,4,402.6,2,0,3,2.8,2.3,4,Joe,2.8,42,2,122.3,337,False,537.2,0,0,0,0,2322,,2017-10-21T13:01:15Z,51,0,0,0,40555.jpg,3.3,0,0,Allen,1.9,False,4,a,15,110,285.0,85,112457,630,221113,621,0.5,16.7,Allen,6
0,0,62,100,100,2,20208,0,0,-3,3,112.7,0,0,3,0.3,-0.2,0,Charlie,0.3,7,0,27.0,338,False,72.2,0,0,0,0,376,,2017-12-23T14:01:17Z,47,0,1,0,20208.jpg,1.2,0,0,Adam,0.1,False,16,a,15,110,83.0,12,3326,14,7386,21,0.1,2.6,Adam,2
0,0,0,0,0,0,12150,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Glenn,0.0,0,0,0.0,339,False,0.0,0,0,0,0,0,Transferred to Aston Villa,2017-07-22T08:39:16Z,45,0,0,0,12150.jpg,0.0,0,0,Whelan,0.0,False,6,u,15,110,0.0,0,139,0,850,0,0.0,0.0,Whelan,0
0,0,29,100,100,0,19568,0,0,-2,2,5.5,0,0,3,0.0,-0.5,0,Ibrahim,0.0,9,0,1.8,341,False,12.6,0,0,0,0,162,,2017-09-23T13:01:15Z,48,0,0,0,19568.jpg,1.0,0,0,Afellay,0.0,False,14,a,15,110,0.0,6,1271,5,1745,8,0.0,1.3,Afellay,1
6,16,431,100,100,4,68312,0,0,2,-2,868.8,1,0,3,7.5,7.0,9,Xherdan,7.5,45,7,203.8,342,False,585.2,0,0,0,0,2154,,2017-10-20T08:31:16Z,62,0,0,0,68312.jpg,4.6,0,0,Shaqiri,10.7,False,22,a,15,110,579.0,119,1193719,29654,857229,1659,1.2,19.2,Shaqiri,4
0,0,0,0,0,0,102738,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Giannelli,0.0,0,0,0.0,343,False,0.0,0,0,0,0,0,Joined Toulouse on loan for the season,2017-08-31T13:31:14Z,45,0,0,0,102738.jpg,0.0,0,0,Imbula,0.1,False,21,u,15,110,0.0,0,971,0,8398,4,0.0,0.0,Imbula,0
0,0,5,0,0,0,40276,0,0,0,0,13.3,0,0,3,0.0,0.0,0,Bojan,0.0,1,0,1.9,344,False,0.0,0,0,0,0,71,Joined Alaves on loan until the end of the season,2017-08-31T19:31:13Z,55,0,0,0,40276.jpg,2.0,0,0,Krkic Perez,0.0,False,27,u,15,110,6.0,2,1878,0,6588,3,0.0,0.4,Bojan,0
1,2,182,None,None,1,205102,0,0,-5,5,180.1,0,0,3,0.0,-0.5,0,Ramadan,0.0,24,2,50.4,345,False,194.0,0,0,0,0,885,,None,45,0,0,0,205102.jpg,2.3,0,0,Sobhi,0.5,False,32,a,15,110,130.0,39,38542,37,65060,225,0.0,8.7,Sobhi,2
1,3,319,100,100,4,14295,0,0,-2,2,334.3,1,0,3,1.0,0.5,0,Darren,1.0,48,1,73.7,346,False,332.2,0,0,0,0,2110,,2018-02-10T14:01:19Z,48,0,0,0,14295.jpg,2.6,0,0,Fletcher,0.4,False,24,a,15,110,70.0,64,28712,19,56945,86,0.2,13.3,Fletcher,0
2,4,159,0,0,0,3773,0,0,-2,2,244.7,0,0,4,0.0,0.0,0,Peter,0.8,20,3,73.8,347,False,207.2,0,0,0,0,1037,Ankle injury - Expected back 03 Mar,2018-02-09T23:01:19Z,48,0,0,0,3773.jpg,2.4,0,0,Crouch,2.5,False,25,i,15,110,288.0,51,346208,113,357469,2258,0.2,10.6,Crouch,1
2,6,272,100,100,5,61858,-1,1,-2,2,199.5,0,0,4,1.3,0.8,1,Mame Biram,1.3,43,5,122.5,348,False,372.2,0,0,0,0,1990,,2017-09-09T15:31:14Z,53,0,0,0,61858.jpg,2.8,0,0,Diouf,2.7,False,18,a,15,110,657.0,76,649218,431,552967,2214,0.2,14.3,Diouf,5
1,0,38,None,None,2,91972,0,0,-4,4,50.9,0,0,4,0.8,0.3,0,Saido,0.8,9,0,21.3,349,False,37.4,0,0,0,0,440,,None,56,0,1,0,91972.jpg,1.4,0,0,Berahino,0.2,False,9,a,15,110,128.0,18,14653,31,34864,45,0.1,3.2,Berahino,0
0,1,196,100,100,1,97485,0,0,-4,4,38.8,0,0,2,0.0,-0.5,0,Kevin,0.0,32,0,36.5,383,False,297.0,0,0,0,0,1321,,2017-09-30T13:01:14Z,41,0,0,0,97485.jpg,1.1,0,0,Wimmer,0.3,False,5,a,15,110,28.0,19,53431,92,53415,162,0.0,4.6,Wimmer,5
5,9,301,100,100,4,42564,0,0,-1,1,301.3,2,0,3,2.0,1.5,2,Eric Maxim,2.0,43,4,153.7,497,False,448.2,0,0,0,0,2081,,2017-12-02T14:01:15Z,54,0,0,0,42564.jpg,3.6,0,0,Choupo-Moting,3.6,False,10,a,15,110,790.0,96,813571,926,672778,2675,0.4,17.8,Choupo-Moting,3
1,2,82,100,100,1,93127,0,0,-6,6,125.8,1,0,3,0.3,-0.2,0,Jesé,0.3,14,1,39.4,512,False,102.6,0,0,0,0,510,,2017-12-07T16:31:15Z,54,0,0,0,93127.jpg,2.7,0,0,Rodríguez Ruiz,1.9,False,11,a,15,110,166.0,27,578058,24,587280,112,0.1,5.0,Jesé,0
0,0,100,100,100,0,85352,0,0,-1,1,47.4,0,0,2,0.5,0.0,2,Bruno,0.5,19,0,18.1,513,False,116.4,0,0,0,0,651,,2018-01-15T20:01:17Z,49,0,0,0,85352.jpg,0.8,0,0,Martins Indi,0.0,False,15,a,15,110,17.0,8,2151,10,2625,8,0.1,1.6,Martins Indi,1
0,0,0,0,0,0,194190,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Harry,0.0,0,0,0.0,550,False,0.0,0,0,0,0,0,Season-long loan to  Ross County,2018-01-26T10:42:07Z,40,0,0,0,194190.jpg,0.0,0,0,Souttar,0.1,False,36,u,15,110,0.0,0,10453,1,7866,17,0.0,0.0,Souttar,0
0,0,81,100,100,0,209212,0,0,0,0,23.0,0,0,2,0.0,-0.5,0,Thomas,0.0,15,0,12.7,556,False,93.4,0,0,0,0,481,,2017-10-16T18:01:15Z,40,0,0,0,209212.jpg,1.0,0,0,Edwards,0.5,False,42,a,15,110,10.0,6,46314,169,22329,269,0.0,1.5,Edwards,0
0,0,4,0,0,0,200455,0,0,0,0,1.8,0,0,4,0.0,0.0,0,Julien,0.0,2,0,0.3,562,False,1.0,0,0,0,0,19,Season-long loan to Walsall,2018-02-01T10:36:12Z,45,0,0,0,200455.jpg,1.0,0,0,Ngoy,0.6,False,28,u,15,110,0.0,1,75674,16,51505,273,0.0,0.2,Ngoy,0
0,0,0,None,None,0,112316,0,0,0,0,0.0,0,0,1,0.0,-0.5,0,Jakob,0.0,0,0,0.0,569,False,0.0,0,0,0,0,0,,None,40,0,0,0,112316.jpg,0.0,0,0,Haugaard,0.1,False,29,a,15,110,0.0,0,5405,11,2453,12,0.0,0.0,Haugaard,0
0,0,1,0,0,0,20481,0,0,0,0,13.9,0,0,3,0.0,0.0,0,Stephen,0.0,3,0,2.7,590,False,5.4,0,0,0,0,90,Calf injury - Expected back 03 Mar,2018-02-16T09:31:18Z,45,0,0,0,20481.jpg,1.0,0,0,Ireland,0.0,False,7,i,15,110,8.0,1,2176,3,1564,23,0.0,0.2,Ireland,1
0,0,93,None,None,2,102366,0,0,0,0,104.5,0,0,2,2.5,2.0,2,Moritz,2.5,7,0,22.6,594,False,96.6,0,0,0,0,540,,None,45,0,0,0,102366.jpg,2.7,0,0,Bauer,0.7,False,2,a,15,110,24.0,16,51052,253,8428,230,0.6,3.6,Bauer,2
0,0,12,None,None,0,93001,0,0,-1,1,0.7,0,0,2,0.8,0.3,2,Konstantinos,0.8,2,0,3.4,599,False,25.4,0,0,0,0,109,,None,44,0,0,0,93001.jpg,1.5,0,0,Stafylidis,0.0,False,21,a,15,110,8.0,3,627,32,330,9,0.2,0.7,Stafylidis,0
1,0,42,None,None,0,163463,0,0,0,0,42.6,0,0,3,2.7,2.2,2,Papa Alioune,2.7,3,0,14.5,619,False,60.6,0,0,0,0,238,,None,55,0,0,0,163463.jpg,2.7,0,0,Ndiaye,0.0,False,27,a,15,110,41.0,8,1718,13,495,45,0.5,1.5,Badou Ndiaye,1
0,0,3,None,None,0,200884,0,0,0,0,0.6,0,0,4,1.0,0.5,1,Tyrese,1.0,1,0,0.6,628,False,1.6,0,0,0,0,26,,None,45,0,0,0,200884.jpg,1.0,0,0,Campbell,0.1,False,40,a,15,110,4.0,1,2957,1794,458,266,0.2,0.2,Campbell,0
1,1,86,100,100,0,13152,0,0,-3,3,43.0,0,0,3,-0.2,0.3,0,Andy,0.3,12,1,21.6,201,False,85.2,0,0,0,0,534,,2018-02-01T10:31:19Z,42,0,0,0,13152.jpg,2.0,0,0,King,3.8,False,24,a,16,80,87.0,24,466118,1694,340420,1505,0.1,5.7,King,1
0,8,566,None,None,8,37096,1,-1,2,-2,10.0,2,0,1,2.5,3.0,0,Lukasz,3.0,41,0,77.5,350,False,766.0,0,0,0,0,2520,,None,47,0,0,1,37096.jpg,4.0,0,101,Fabianski,9.2,False,1,a,16,80,0.0,112,597570,1772,349574,2372,0.6,23.8,Fabianski,0
0,0,0,None,None,0,61760,0,0,0,0,0.0,0,0,1,-0.5,0.0,0,Kristoffer,0.0,0,0,0.0,351,False,0.0,0,0,0,0,0,,None,40,0,0,0,61760.jpg,0.0,0,0,Nordfeldt,0.9,False,13,a,16,80,0.0,0,15138,25,29475,60,0.0,0.0,Nordfeldt,0
2,10,463,100,100,8,49539,0,0,1,-1,234.3,3,0,2,3.3,3.8,0,Kyle,3.8,38,0,88.4,352,False,526.0,0,0,0,0,2326,,2017-12-31T19:31:17Z,46,0,0,0,49539.jpg,3.3,0,0,Naughton,5.1,False,26,a,16,80,121.0,85,664801,3746,509475,2913,0.8,18.5,Naughton,1
0,0,12,0,0,0,42996,0,0,-1,1,1.6,0,0,2,0.0,0.0,0,Angel,0.0,1,0,1.5,353,False,13.8,0,0,0,0,64,Groin Injury - Expected back 31 Mar,2018-02-05T15:31:26Z,39,0,0,0,42996.jpg,1.0,0,0,Rangel,8.4,False,22,i,16,80,0.0,3,286202,160,728122,1329,0.0,0.8,Rangel,0
